FigFam	description	X188.non.day.5	X190.non.day.5	X191.non.day.5	X193.non.day.5	X196.non.day.5	X197.non.day.5	X187.carb.day.5	X189.carb.day.5	X192.carb.day.5	X194.carb.day.5	X195.carb.day.5	X198.carb.day.5	Pvalues	Qvalues	fold_change	
FIG01318209_Purple_acid_phosphatase/fibronectin_domain_protein_	FIG01318209	Purple_acid_phosphatase/fibronectin_domain_protein_	29.3	284.5	1891.9	1348.9	1274.3	565.7	7010.1	761.7	2170.3	1117.4	1254.8	467	0.093019377	0.822403016	2.369276684
FIG00132820_Arogenate_dehydrogenase_(EC_1.3.1.43)_	FIG00132820	Arogenate_dehydrogenase_(EC_1.3.1.43)_	14.3	4.1	5	11.6	3.2	3	11.2	0	9.9	47.6	8.3	7.1	0.305200338	0.926802039	2.041262136
FIG00002214_Xylose_activator_XylR_(AraC_family)_	FIG00002214	Xylose_activator_XylR_(AraC_family)_	0	0.3	13	0.8	5.3	0	3.5	6.5	5	0	15	0	0.617328276	0.953915803	1.546391753
FIG00122755_Sodium/myo-inositol_cotransporter_	FIG00122755	Sodium/myo-inositol_cotransporter_	82.4	3.9	12	83.7	5.4	5.3	15.4	19.7	21.9	221.9	3.2	1.4	0.591433817	0.951101314	1.471198755
FIG00589459_FIG00589460:_hypothetical_protein_	FIG00589459	FIG00589460:_hypothetical_protein_	52.1	119.9	495.2	107.1	11.6	79.1	104.6	52.4	125.4	58.7	180.7	18.6	0.368034464	0.930691763	-1.600666173
FIG00935893_Flavoredoxin_	FIG00935893	Flavoredoxin_	254.7	125.2	319.6	280.8	190.5	75.9	262.5	168.4	359.8	335.3	265.5	90.3	0.662072375	0.961088646	1.188577846
FIG00938953_FIG00938954:_hypothetical_protein_	FIG00938953	FIG00938954:_hypothetical_protein_	1.6	0	0	0.8	22.2	2.2	2.8	4.1	2.1	0	5.8	0	0.518552813	0.943069661	-1.810810811
FIG00938386_FIG00938387:_hypothetical_protein_	FIG00938386	FIG00938387:_hypothetical_protein_	8.5	2.1	16	10.1	1.1	3.6	6.3	6.5	12.8	1.8	23.3	0.7	0.751570152	0.966524178	1.241545894
FIG01538300_Type_IV_fimbrial_assembly_protein_PilC_	FIG01538300	Type_IV_fimbrial_assembly_protein_PilC_	1.1	0	3	0	2.1	1.3	0	4.9	0	0	0	0	0.744817924	0.966185501	-1.530612245
FIG00514983_FIG00514985:_hypothetical_protein_	FIG00514983	FIG00514985:_hypothetical_protein_	4.2	1	14	2.3	1.1	3.1	2.8	1.6	30.5	3.7	16.7	0	0.302441692	0.926802039	2.151750973
FIG01543927_contains_predicted_Rossmann_fold_nucleotide-binding_domain_	FIG01543927	contains_predicted_Rossmann_fold_nucleotide-binding_domain_	0	1.7	0	7.8	0	0	0	1.6	0	1.8	0	0	0.398718959	0.934455986	-2.794117647
"FIG00092725_Dissimilatory_sulfite_reductase_(desulfoviridin),_alpha_and_beta_subunits_"	FIG00092725	"Dissimilatory_sulfite_reductase_(desulfoviridin),_alpha_and_beta_subunits_"	297.7	463.5	569.5	821.3	253.7	407.3	625	356.9	827.3	998.1	222.1	422.1	0.578748304	0.948101446	1.22698187
FIG00403610_FIG032012:_hypothetical_protein_	FIG00403610	FIG032012:_hypothetical_protein_	23.4	15.8	4	35	24.4	26	53.8	15.5	40.4	93.5	60.8	23.7	0.121253602	0.860173957	2.237169518
FIG01228881_Capsular_polysaccharide_biosynthsis_protein_	FIG01228881	Capsular_polysaccharide_biosynthsis_protein_	6.4	1.7	0	14	5.3	0	2.1	3.3	17.1	0	15	2.9	0.633271005	0.956909794	1.474452555
FIG00138829_N-acetylglucosamine-1-phosphate_uridyltransferase_(EC_2.7.7.23)_	FIG00138829	N-acetylglucosamine-1-phosphate_uridyltransferase_(EC_2.7.7.23)_	0	8.4	18	1.6	0	0.9	0	0.8	10.7	0	0.8	5.7	0.642067156	0.95904579	-1.605555556
FIG00340292_Duplicated_ATPase_component_BL0693_of_energizing_module_of_predicted_ECF_transporter_	FIG00340292	Duplicated_ATPase_component_BL0693_of_energizing_module_of_predicted_ECF_transporter_	10.7	11.5	19	7	56	0	18.1	9	31.2	12.8	4.1	8.6	0.73078805	0.966027879	-1.243436754
FIG00945627_FIG00945628:_hypothetical_protein_	FIG00945627	FIG00945628:_hypothetical_protein_	0.5	0	1	0.8	0	0	1.4	0	0.7	3.7	0	0.7	0.234411027	0.924036095	2.826086957
FIG00644599_Putative_phosphatase_	FIG00644599	Putative_phosphatase_	1.6	1.4	0	0	1.1	0	0	1.6	1.4	0	0.8	1.4	0.817539987	0.971339509	1.268292683
FIG00009828_Glucose_1-dehydrogenase_(EC_1.1.1.47)_	FIG00009828	Glucose_1-dehydrogenase_(EC_1.1.1.47)_	0.5	7.8	0	0.8	2.1	0	0	0	34	12.8	0	11.5	0.094608909	0.823997902	5.205357143
FIG01395405_exported_protein_(tpn38b)_	FIG01395405	exported_protein_(tpn38b)_	0	0	263.6	0	0	0	0	0	0	0	0	44.5	0.136180695	0.877951838	-5.923595506
FIG00000391_Polyribonucleotide_nucleotidyltransferase_(EC_2.7.7.8)_	FIG00000391	Polyribonucleotide_nucleotidyltransferase_(EC_2.7.7.8)_	4267.3	2606.2	7767.5	6400.4	3390.6	3665.5	4445.5	4397.6	11449.9	7809.2	5040.8	3291.7	0.408040579	0.935690526	1.296723908
"FIG00558714_mannosyltransferase,_putative_"	FIG00558714	"mannosyltransferase,_putative_"	3.2	9.8	42.9	238.9	16.9	125	4.2	5.8	106.3	36.7	27.5	69.6	0.387025922	0.934455986	-1.746101559
"FIG00633175_Tn916,_NLP/P60_family_protein_"	FIG00633175	"Tn916,_NLP/P60_family_protein_"	1.6	2	5	22.6	2.1	5.8	4.2	4.1	6.4	43.9	0	2.9	0.578458584	0.947899763	1.572890026
FIG01230578_FIG01230579:_hypothetical_protein_	FIG01230578	FIG01230579:_hypothetical_protein_	0.5	0	0	0	0	0	0	0	3.5	0	0.8	0.7	0.008240823	0.341010584	10
FIG01488435_putative_major_tail_protein_	FIG01488435	putative_major_tail_protein_	2.1	2	0	4.7	0	0	0	0.8	0.7	0	0.8	0	0.286433864	0.926802039	-3.826086957
FIG00498108_FIG00498110:_hypothetical_protein_	FIG00498108	FIG00498110:_hypothetical_protein_	3.2	6.1	0	0.8	0	0	18.8	0	0	0	0.8	0.7	0.463570382	0.942326715	2.00990099
FIG00742327_Filamentation_induced_by_cAMP_protein_Fic_	FIG00742327	Filamentation_induced_by_cAMP_protein_Fic_	7.4	5.4	23	53.5	2.1	2.6	23.7	5.7	52.4	18.3	5	6.4	0.797850438	0.967658856	1.186170213
FIG00673387_FIG00673390:_hypothetical_protein_	FIG00673387	FIG00673390:_hypothetical_protein_	2.1	0	0	10.9	0	0	0	7.4	10.6	0	0	0	0.754484006	0.966524178	1.384615385
FIG00628753_Veg_protein_	FIG00628753	Veg_protein_	24.4	32.2	64.9	41.2	2.1	28.6	20.3	13.1	26.1	60.5	17.4	15.7	0.661261943	0.9609711	-1.263226649
FIG00002354_4-keto-6-deoxy-N-Acetyl-D-hexosaminyl-(Lipid_carrier)_aminotransferase_	FIG00002354	4-keto-6-deoxy-N-Acetyl-D-hexosaminyl-(Lipid_carrier)_aminotransferase_	402.4	394.5	859.2	803	377.5	338.1	852.7	348.9	1177.6	1001.7	591.2	602.9	0.300729071	0.926802039	1.441081047
FIG01231540_FIG01231542:_hypothetical_protein_	FIG01231540	FIG01231542:_hypothetical_protein_	0	0.3	7	3.1	2.1	0	0	4.1	2.1	7.3	0	6.5	0.618248279	0.953915803	1.6
FIG00532186_FIG00532195:_hypothetical_protein_	FIG00532186	FIG00532195:_hypothetical_protein_	7.4	0.3	2	2.3	0	0	21.6	0	0	1.8	0	9.3	0.266771599	0.926802039	2.725
FIG00937184_FIG00937185:_hypothetical_protein_	FIG00937184	FIG00937185:_hypothetical_protein_	99.7	11.2	10	92.3	21.1	0.4	18.9	42.6	121.9	29.4	20	22.2	0.891081421	0.974186459	1.086493396
FIG00007232_virulence_cluster_protein_B_VclB_	FIG00007232	virulence_cluster_protein_B_VclB_	0.5	4.7	10	0.8	0	0	1.4	0	7	9.2	0	2.2	0.854451648	0.973255585	1.2375
FIG00603028_methyl-accepting_chemotaxis_sensory_transducer_	FIG00603028	methyl-accepting_chemotaxis_sensory_transducer_	249.1	166.6	285.5	139.7	183.7	0	33.5	193	44.7	22	94.1	11.5	0.121327106	0.860173957	-2.569207623
"FIG00069518_Phosphoglycolate_phosphatase,_archaeal_type_(EC_3.1.3.18)_"	FIG00069518	"Phosphoglycolate_phosphatase,_archaeal_type_(EC_3.1.3.18)_"	3.7	12.5	14	5.4	5.3	4.8	4.9	4	24	0	10	15.8	0.689728801	0.964485496	1.284463895
"FIG00016514_Type_I_restriction-modification_system,_restriction_subunit_R_(EC_3.1.21.3)_"	FIG00016514	"Type_I_restriction-modification_system,_restriction_subunit_R_(EC_3.1.21.3)_"	9586	2127.2	4214.1	2711.4	2177.9	1688.5	3689.6	1396.6	3489.5	2103.6	1965	1248.5	0.173924138	0.899629223	-1.619911033
"FIG00945745_putative_sugar_ABC_transporter,_permease_component_"	FIG00945745	"putative_sugar_ABC_transporter,_permease_component_"	18.1	2	13	0	0	0	2.1	8.2	9.2	5.5	0.8	0.7	0.812644768	0.971339509	-1.249056604
FIG00067909_tRNA_pseudouridine_55_synthase_(EC_4.2.1.70)_	FIG00067909	tRNA_pseudouridine_55_synthase_(EC_4.2.1.70)_	25	11.2	61	17.8	4.3	14.1	23.1	9.8	103.4	40.3	25.7	19.3	0.36664922	0.930691763	1.661169415
FIG01152921_probable_serine_protease_inhibitor_	FIG01152921	probable_serine_protease_inhibitor_	1.6	4.4	13	0	0	0	0	2.5	12.8	0	0.8	0.7	0.906762349	0.975158918	-1.130952381
FIG00000629_NAD(P)_transhydrogenase_subunit_beta_(EC_1.6.1.2)_	FIG00000629	NAD(P)_transhydrogenase_subunit_beta_(EC_1.6.1.2)_	98.3	135.9	998.3	235.9	92.9	851.6	196.1	215.1	681.6	339.3	537.1	109.1	0.746234055	0.966185501	-1.160996969
FIG01054722_FIG01054723:_hypothetical_protein_	FIG01054722	FIG01054723:_hypothetical_protein_	2.1	0	0	3.9	0	0	0	2.4	7.8	1.8	0.8	1.4	0.381332653	0.934455986	2.366666667
FIG00001766_Citrate_lyase_alpha_chain_(EC_4.1.3.6)_	FIG00001766	Citrate_lyase_alpha_chain_(EC_4.1.3.6)_	95.9	79.7	562.2	154.6	53.1	100.6	448.7	173.1	219.6	309.6	167.3	209.4	0.38762977	0.934455986	1.460376637
FIG01054650_Hexokinase(_EC:2.7.1.1_)_	FIG01054650	Hexokinase(_EC:2.7.1.1_)_	0	0	14	0	0	15.7	0	0	0	0	0	0	0.002024595	0.311125891	-99
FIG01519234_FIG00412337:_hypothetical_protein_	FIG01519234	FIG00412337:_hypothetical_protein_	6.4	6.8	0	0	0	5.8	64.2	2.5	56.7	132.1	5.8	0	0.005681518	0.335820515	13.75263158
FIG00936212_FIG00936213:_hypothetical_protein_	FIG00936212	FIG00936213:_hypothetical_protein_	1.1	0	0	3.1	0	0	2.1	2.5	0	0	15	0	0.151598507	0.888810474	4.666666667
FIG00743519_FIG00744186:_hypothetical_protein_	FIG00743519	FIG00744186:_hypothetical_protein_	1.1	0	0	4.7	0	0	1.4	0	0	1.8	0	0	0.525238671	0.943069661	-1.8125
FIG00897832_FIG00897833:_hypothetical_protein_	FIG00897832	FIG00897833:_hypothetical_protein_	0	16.2	0	2.3	0	0.4	0.7	0	27.6	11	1.7	1.4	0.364810908	0.930691763	2.243386243
FIG01098125_putative_purple_acid_phosphatase_	FIG01098125	putative_purple_acid_phosphatase_	6.4	0	0	7	0	0	0	0.8	11.3	7.3	0.8	0.7	0.612729698	0.953915803	1.559701493
"FIG00638726_Transcriptional_regulator,_AraC/XylS_family_"	FIG00638726	"Transcriptional_regulator,_AraC/XylS_family_"	136.4	87.5	133.8	721.3	587.2	152.8	145.9	337.9	651.9	188.9	572.8	17.2	0.91656306	0.975158918	1.05255635
FIG00937817_FIG00937818:_hypothetical_protein_	FIG00937817	FIG00937818:_hypothetical_protein_	65.5	15.8	53	124.2	35.9	12.8	120	99.7	81.4	71.5	109.8	48.1	0.249421466	0.924382648	1.726888021
FIG00005172_Branched-chain_amino_acid_transport_system_permease_protein_LivM_(TC_3.A.1.4.1)_	FIG00005172	Branched-chain_amino_acid_transport_system_permease_protein_LivM_(TC_3.A.1.4.1)_	674.3	361.4	873	718.2	402.9	522.5	521.3	429.8	743.2	984.8	305.1	557.3	0.993456041	0.980600559	-1.003049555
FIG01324097_Aliphatic_amidase_amiE_(EC_3.5.1.4)_	FIG01324097	Aliphatic_amidase_amiE_(EC_3.5.1.4)_	2.7	6.8	0	4.7	5.3	0	4.2	0	15.6	20.2	0.8	15.1	0.213464799	0.921629055	2.866666667
FIG01020127_FIG01020128:_hypothetical_protein_	FIG01020127	FIG01020128:_hypothetical_protein_	6.8	0	3	0	8.4	0	0	2.5	6.4	0	4.1	0	0.672131078	0.963706797	-1.4
FIG01349296_Uncharacterized_protein_MJ0274_	FIG01349296	Uncharacterized_protein_MJ0274_	0.5	0.3	0	16.3	0	0.4	2.8	0	7.1	1.8	1.6	0	0.895136177	0.974550309	-1.315789474
FIG00712539_FIG00712540:_hypothetical_protein_	FIG00712539	FIG00712540:_hypothetical_protein_	65.3	0.7	40.9	14.7	22.2	0	25.8	27.8	0.7	5.5	34.1	10.8	0.658447254	0.9609711	-1.373447947
"FIG00938602_Mannan_endo-1,4-beta-mannosidase_B_precursor_(EC_3.2.1.78)_"	FIG00938602	"Mannan_endo-1,4-beta-mannosidase_B_precursor_(EC_3.2.1.78)_"	9	0.3	5	18.6	7.4	4.5	10.5	3.2	9.2	1.8	23.3	24.4	0.487580555	0.943069661	1.616071429
FIG01032076_FIG01032077:_hypothetical_protein_	FIG01032076	FIG01032077:_hypothetical_protein_	26	6.1	10	6.2	3.2	0	0	5.8	7.8	9.1	1.7	22.2	0.912889961	0.975158918	-1.105150215
FIG01441840_probable_gluconolactonase_precursor-hypothetical_secreted_or_membrane_associated_protein_	FIG01441840	probable_gluconolactonase_precursor-hypothetical_secreted_or_membrane_associated_protein_	0	52	14	17.1	32.7	3.1	5.6	0	40.4	1.8	1.7	5.7	0.329168215	0.927434272	-2.153985507
FIG01611423_FIG00410851:_hypothetical_protein_	FIG01611423	FIG00410851:_hypothetical_protein_	0	0	0	15.5	2.1	0.4	0.7	2.5	0.7	7.3	0	0	0.622870567	0.955176156	-1.607142857
FIG01306695_[FeFe]-hydrogenase_maturation_protein_HydF_	FIG01306695	[FeFe]-hydrogenase_maturation_protein_HydF_	8.5	17.3	79.9	10.1	43.3	26.5	158.4	9	29.8	12.8	9.1	0.7	0.779896747	0.966524178	1.184267241
FIG01303746_Stage_V_sporulation_protein_E_	FIG01303746	Stage_V_sporulation_protein_E_	0.5	1.4	348.5	4.7	0	2.7	286.1	264.2	2.1	45.8	252.3	4.3	0.331489429	0.927643281	2.389044159
FIG00003002_HtrA_protease/chaperone_protein_	FIG00003002	HtrA_protease/chaperone_protein_	786.8	1314.7	2412.5	2737.9	18078.5	13051.4	1930.5	1821.8	3976.5	3319.2	1132.2	2160.8	0.031573131	0.627655064	-2.676368454
FIG00047081_Ferric_receptor_CfrA_	FIG00047081	Ferric_receptor_CfrA_	18.6	16.9	45.9	12.5	14.8	7.6	4.2	13.9	112	9.2	9.2	9.3	0.629164925	0.956435086	1.35683577
"FIG00000960_Ribonucleotide_reductase_of_class_Ib_(aerobic),_beta_subunit_(EC_1.17.4.1)_"	FIG00000960	"Ribonucleotide_reductase_of_class_Ib_(aerobic),_beta_subunit_(EC_1.17.4.1)_"	0.5	4.1	0	0	0	0.9	0	0	3.5	5.5	0	0	0.517638331	0.943069661	1.636363636
FIG01348702_MloA_	FIG01348702	MloA_	0	0	0	0	0	0	2.1	0	0	0	3.3	0	0.012206723	0.396854141	18
"FIG01049280_Helicase,_C-terminal:Type_III_restriction_enzyme,_res_subunit:DEAD/DEAH_box_helicase,_N-terminal_"	FIG01049280	"Helicase,_C-terminal:Type_III_restriction_enzyme,_res_subunit:DEAD/DEAH_box_helicase,_N-terminal_"	39.3	11.4	68	26.6	20.3	9.3	30.8	22	153.6	38.5	50.8	12.7	0.288107352	0.926802039	1.76329331
"FIG01487690_Uncharacterized_ACR,_COG1434_family_protein_"	FIG01487690	"Uncharacterized_ACR,_COG1434_family_protein_"	1.6	3.7	1	0.8	1.1	0	5.6	0	0	5.5	1.7	3.6	0.428990128	0.939136389	2
FIG01318762_Menaquinone_biosynthesis_related_protein_MenX_	FIG01318762	Menaquinone_biosynthesis_related_protein_MenX_	0	0	3	0	1.1	1.3	0	0.8	0	0	0	0	0.170583369	0.899629223	-6.75
FIG00632230_FIG00632233:_hypothetical_protein_	FIG00632230	FIG00632233:_hypothetical_protein_	0	1.7	10	0	0	0	8.4	2.5	21.3	0	0	0	0.351589556	0.928461525	2.752136752
FIG00732252_Sugar-binding_protein_precursor_	FIG00732252	Sugar-binding_protein_precursor_	5.3	1	9	12.5	1.1	6.3	8.4	7.3	3.5	25.7	11.6	6.5	0.353143859	0.928461525	1.789772727
FIG00229550_Phosphate_starvation-inducible_ATPase_PhoH_with_RNA_binding_motif_	FIG00229550	Phosphate_starvation-inducible_ATPase_PhoH_with_RNA_binding_motif_	0	1.7	8	5.4	4.3	9.3	22.3	0	13.5	29.4	20	0	0.165040084	0.898159125	2.968641115
FIG00043720_Delta-1-pyrroline-5-carboxylate_dehydrogenase_(EC_1.5.1.12)_	FIG00043720	Delta-1-pyrroline-5-carboxylate_dehydrogenase_(EC_1.5.1.12)_	62.2	58.4	28	70	16.8	7.4	76.1	30.2	212.7	106.5	15.9	20.8	0.232387468	0.922627079	1.903624382
FIG00933666_Membrane_protein_	FIG00933666	Membrane_protein_	9	479.2	43.9	152	81.3	35.1	90	43.4	298.3	497.3	41.6	535.9	0.269123434	0.926802039	1.881948782
"FIG00017796_Transcriptional_regulator_of_D-allose_utilization,_LacI_family_"	FIG00017796	"Transcriptional_regulator_of_D-allose_utilization,_LacI_family_"	0.5	4.4	0	0	16.9	8.1	0	15.5	23.3	0	4.2	3.6	0.5884812	0.94995917	1.558528428
FIG01020170_sporulation_protein_	FIG01020170	sporulation_protein_	38.4	3.8	4	22.6	1.1	3.5	17.5	17.9	14.1	80.8	35.8	20.1	0.143522968	0.884614361	2.536784741
FIG00000032_Dihydroorotase_(EC_3.5.2.3)_	FIG00000032	Dihydroorotase_(EC_3.5.2.3)_	1006.8	258.8	464.6	488.7	286.7	152.7	354.2	360.7	639.3	548.5	260.3	302.3	0.839253304	0.971339509	-1.078286618
FIG01181687_stage_II_sporulation_protein_D_	FIG01181687	stage_II_sporulation_protein_D_	9.5	0	1	19.4	0	1.7	1.4	8.2	2.8	14.7	3.3	5.7	0.882912827	0.973775459	1.142405063
FIG00079900_DNA-binding_protein_MTH1615_	FIG00079900	DNA-binding_protein_MTH1615_	36.6	36.2	146.7	48.1	65.5	46.2	76.8	34.4	250	53.2	46.7	38.1	0.569056556	0.945359827	1.316108621
"FIG01305238_DNA_polymerase_(EC_2.7.7.7),_phage-associated_"	FIG01305238	"DNA_polymerase_(EC_2.7.7.7),_phage-associated_"	0	26.3	491.2	2343.5	0	1.8	34.2	0.8	95	0	109.9	0	0.025942147	0.578809435	-11.93330554
FIG00000053_LSU_ribosomal_protein_L33p_	FIG00000053	LSU_ribosomal_protein_L33p_	1162.2	1047	1159.3	1919	758.2	433.7	870	1340.9	2475.6	2196.6	650.3	839.3	0.465827282	0.942720419	1.292202982
"FIG01313191_Helicase,_SNF2/RAD54_family_"	FIG01313191	"Helicase,_SNF2/RAD54_family_"	0	0	1	1.6	0	0	2.1	0	7.1	3.7	0	0	0.173703367	0.899629223	4.961538462
FIG01350066_Low_temperature_requirement_C_protein_	FIG01350066	Low_temperature_requirement_C_protein_	1.5	1	172.7	16.4	0	3.1	63.5	9	6.3	1.8	1.7	1.4	0.326433021	0.926802039	-2.326164875
FIG00957042_Fe2+/Zn2+_uptake_regulation_proteins_	FIG00957042	Fe2+/Zn2+_uptake_regulation_proteins_	4.2	1	1	0.8	2.1	0.4	3.5	1.6	13.5	0	0	0	0.392037216	0.934455986	1.957894737
"FIG00055130_Branched-chain_alpha-keto_acid_dehydrogenase,_E1_component,_beta_subunit_(EC_1.2.4.4)_"	FIG00055130	"Branched-chain_alpha-keto_acid_dehydrogenase,_E1_component,_beta_subunit_(EC_1.2.4.4)_"	0	6.8	16	1.6	21.1	9.4	0.7	16.4	7.1	7.3	0.8	5	0.58557666	0.949650426	-1.471849866
FIG00896816_FIG137884:_hypothetical_protein_	FIG00896816	FIG137884:_hypothetical_protein_	33.9	11.9	99.8	145.1	27.4	11.9	86.6	85.1	42.5	89.8	90.7	35.2	0.597609909	0.951231516	1.302727273
FIG01368020_Aminopeptidase_	FIG01368020	Aminopeptidase_	67	21.8	154.8	153.8	30.8	29.1	148	106.3	54.5	190.7	76.6	75.9	0.449024963	0.939741418	1.425759895
FIG00898720_FIG00898721:_hypothetical_protein_	FIG00898720	FIG00898721:_hypothetical_protein_	5.3	27.7	29	8.5	6.3	6.2	9.1	17.2	35.5	100.9	27.5	1.4	0.184180437	0.905943887	2.308433735
FIG00031825_Hydrogen_peroxide-inducible_genes_activator_	FIG00031825	Hydrogen_peroxide-inducible_genes_activator_	122.6	76.7	227.8	291.3	140.7	31.5	160.7	117	416.9	262.3	131.6	81.7	0.532899662	0.943069661	1.313945655
FIG01322095_FIG00403299:_hypothetical_protein_	FIG01322095	FIG00403299:_hypothetical_protein_	0	24	2	0	16.9	3.1	0	0.8	19.8	1.8	2.5	8.6	0.721722418	0.965779454	-1.373134328
FIG00938097_FIG00938098:_hypothetical_protein_	FIG00938097	FIG00938098:_hypothetical_protein_	98.9	1.4	247.6	100.1	37	3.6	148.7	76.8	60.9	14.7	263	18.6	0.77551506	0.966524178	1.192591077
FIG01842530_ATP-dependent_transcriptional_regulator-like_protein_	FIG01842530	ATP-dependent_transcriptional_regulator-like_protein_	0	9.1	0	0	0	0.9	2.8	3.3	14.2	3.7	3.3	0	0.293105143	0.926802039	2.73
FIG01820556_outer_membrane_autotransporter_barrel_domain_	FIG01820556	outer_membrane_autotransporter_barrel_domain_	22.3	14.2	38.9	19.4	1.1	4	12.6	5.7	19.8	22	20.8	1.4	0.780472506	0.966524178	-1.213851762
FIG00133285_Beta-ketoadipate_enol-lactone_hydrolase_(EC_3.1.1.24)_	FIG00133285	Beta-ketoadipate_enol-lactone_hydrolase_(EC_3.1.1.24)_	13.2	4	8	7	8.5	0.9	8.4	0	27.7	27.5	9.2	4.3	0.36668684	0.930691763	1.853365385
FIG00533835_FIG00533838:_hypothetical_protein_	FIG00533835	FIG00533838:_hypothetical_protein_	0.5	0	0	0	0	0	0	0	12	1.8	2.5	0	0.00317526	0.311125891	32.6
FIG01830458_FIG00410004:_hypothetical_protein_	FIG01830458	FIG00410004:_hypothetical_protein_	100.9	220.8	227.7	605	467.7	85.6	134.8	349.4	633.5	473.3	275.7	23.7	0.826993848	0.971339509	1.106986005
FIG00492456_putative_outer_membrane_protein_probably_involved_in_nutrient_binding_	FIG00492456	putative_outer_membrane_protein_probably_involved_in_nutrient_binding_	1167.6	52	61.9	343.7	109.8	35.5	80.2	203.7	250.8	80.7	110.7	66.7	0.135265695	0.874530293	-2.233224016
"FIG00553719_carbonic_anhydrase,_family_3_"	FIG00553719	"carbonic_anhydrase,_family_3_"	22.3	7.9	4	14.9	3.3	1.7	4.9	5.7	25.5	25.5	10.7	7.8	0.505380557	0.943069661	1.480591497
FIG01580676_Ferredoxin_oxidoreductase_	FIG01580676	Ferredoxin_oxidoreductase_	7.5	6.1	41.9	0	0	4	1.4	9	5	1.8	4.2	1.4	0.222832554	0.922627079	-2.609649123
FIG01336235_TPR-repeat-containing_protein_	FIG01336235	TPR-repeat-containing_protein_	40.3	25.3	21	75.2	22.2	7.2	51.7	42.6	196.2	55	116.6	46.6	0.055314154	0.743109342	2.660564854
FIG01315156_Ser/Thr_protein_phosphatase_family_protein_	FIG01315156	Ser/Thr_protein_phosphatase_family_protein_	303.1	136	304.6	186.2	68	131	264	162	403.8	223.7	183.8	116.7	0.644914555	0.960237988	1.199397644
FIG01638269_similar_to_Antirepressor_regulating_drug_resistance_predicted_signal_transduction_N-terminal_membrane_component_	FIG01638269	similar_to_Antirepressor_regulating_drug_resistance_predicted_signal_transduction_N-terminal_membrane_component_	0	0	2	12.4	0	0	0.7	2.4	0	0	2.5	1.4	0.405490634	0.935010414	-2.057142857
"FIG00604061_tail_fiber_protein,_putative_"	FIG00604061	"tail_fiber_protein,_putative_"	0	0	0	0.8	0	0	0	0.8	2.1	3.7	0.8	0	0.075089796	0.790153843	9.25
FIG01701484_FIG00411696:_hypothetical_protein_	FIG01701484	FIG00411696:_hypothetical_protein_	0	0.3	2	2.3	0	1.8	0	0.8	0.7	3.7	0	6.5	0.471010387	0.943069661	1.828125
FIG00763491_3-oxoacyl-[acyl-carrier_protein]_reductase_	FIG00763491	3-oxoacyl-[acyl-carrier_protein]_reductase_	3.8	0.6	14	3.2	8.5	0.4	13.3	12.3	44.6	12.9	4.9	3.6	0.119171679	0.858310631	3.003278689
FIG00481866_Response_regulator_	FIG00481866	Response_regulator_	243.8	135.3	349.6	494.9	261	302.5	596.2	505.4	943.2	363.1	433.9	166.6	0.17263167	0.899629223	1.683397683
FIG00001587_FIG001587:_exported_protein_	FIG00001587	FIG001587:_exported_protein_	0.5	0.3	1	0.8	0	0	2.8	6.5	0	0	0	0	0.186988335	0.905943887	3.576923077
FIG00676207_protein_of_unknown_function_DUF156_	FIG00676207	protein_of_unknown_function_DUF156_	8	11.1	22	64.4	3.2	1.3	176.5	40	79.4	38.5	20	20.1	0.053307078	0.729934196	3.404545455
"FIG01452934_DNA-binding_protein,_histone-like_family_"	FIG01452934	"DNA-binding_protein,_histone-like_family_"	17	4.7	1	0	2.1	0.4	11.2	0.8	2.1	60.6	8.3	24.4	0.081139345	0.811570676	4.261904762
FIG00000222_Phosphoribosylformylglycinamidine_cyclo-ligase_(EC_6.3.3.1)_	FIG00000222	Phosphoribosylformylglycinamidine_cyclo-ligase_(EC_6.3.3.1)_	1994.5	466.6	957.1	1170.3	266.6	297.4	574.9	635.9	1008.2	1171.6	563.8	562.9	0.728320916	0.965779454	-1.140614969
"FIG00138413_Fructose-1,6-bisphosphatase,_GlpX_type_(EC_3.1.3.11)_"	FIG00138413	"Fructose-1,6-bisphosphatase,_GlpX_type_(EC_3.1.3.11)_"	53	33.2	15	56.6	2.1	4.3	51.6	23.7	162.3	42.1	65	15.2	0.178921435	0.905943887	2.19183922
FIG00936847_Outer_membrane_efflux_protein_	FIG00936847	Outer_membrane_efflux_protein_	838.3	836.1	1513.7	2652.7	1537.5	581.9	1633	1425.2	4279.9	3269.6	1161.9	1400.4	0.159944381	0.892297447	1.654481043
FIG00937290_putative_TPR_repeat_domain_exported_protein_	FIG00937290	putative_TPR_repeat_domain_exported_protein_	284.1	13.8	129.8	115.7	29.7	13.3	56.6	110.4	178.7	82.5	100	39.5	0.948557837	0.979538455	-1.032939933
FIG01545010_FIG00416872:_hypothetical_protein_	FIG01545010	FIG00416872:_hypothetical_protein_	3.7	0.3	12	2.3	7.4	5.4	0	0.8	0.7	36.7	0.8	12.9	0.491466853	0.943069661	1.668810289
FIG01348637_FIG00406685:_hypothetical_protein_	FIG01348637	FIG00406685:_hypothetical_protein_	15.9	20.6	26	26.4	16	6.2	25.9	36	65.8	170.7	10	15.7	0.059696593	0.762568606	2.917191719
